date,hour,pollution
2014-07-17,22,188.00000000000003
2014-07-17,23,194.99999999999991
2014-07-18,0,219.99999999999991
2014-07-18,1,191
2014-07-18,2,154.00000000000003
2014-07-18,3,158
2014-07-18,4,130.99999999999997
2014-07-18,5,127.99999999999997
2014-07-18,6,123.00000000000003
2014-07-18,7,112.00000000000003
2014-07-18,8,121.99999999999994
2014-07-18,9,113.00000000000003
2014-07-18,10,109.00000000000004
2014-07-18,11,120.00000000000003
2014-07-18,12,125
2014-07-18,13,126.99999999999997
2014-07-18,14,143
2014-07-18,15,109.00000000000004
2014-07-18,16,96
2014-07-18,17,80.00000000000003
2014-07-18,18,96
2014-07-18,19,105.99999999999996
2014-07-18,20,102.99999999999999
2014-07-18,21,84.00000000000001
2014-07-18,22,80.00000000000003
2014-07-18,23,81.00000000000001
2014-07-19,0,87.00000000000003
2014-07-19,1,69.00000000000003
2014-07-19,2,73.00000000000003
2014-07-19,3,71.99999999999999
2014-07-19,4,77
2014-07-19,5,77
2014-07-19,6,75
2014-07-19,7,71.99999999999999
2014-07-19,8,68.00000000000001
2014-07-19,9,60.00000000000001
2014-07-19,10,47.99999999999999
2014-07-19,11,52.00000000000001
2014-07-19,12,65.99999999999997
2014-07-19,13,56.999999999999986
2014-07-19,14,50.999999999999986
2014-07-19,15,45
2014-07-19,16,37.99999999999999
2014-07-19,17,45
2014-07-19,18,47.99999999999999
2014-07-19,19,53.00000000000001
2014-07-19,20,63.999999999999986
2014-07-19,21,71.99999999999999
2014-07-19,22,81.00000000000001
2014-07-19,23,65.99999999999997
2014-07-20,0,40.999999999999986
2014-07-20,1,45.99999999999999
2014-07-20,2,60.00000000000001
2014-07-20,3,56.999999999999986
2014-07-20,4,64.99999999999997
2014-07-20,5,63.999999999999986
2014-07-20,6,61.99999999999999
2014-07-20,7,55.00000000000002
2014-07-20,8,52.00000000000001
2014-07-20,9,55.00000000000002
2014-07-20,10,60.00000000000001
2014-07-20,11,52.00000000000001
2014-07-20,12,55.00000000000002
2014-07-20,13,67.00000000000001
2014-07-20,14,84.99999999999997
2014-07-20,15,87.00000000000003
2014-07-20,16,78.99999999999997
2014-07-20,17,60.00000000000001
2014-07-20,18,69.00000000000003
2014-07-20,19,58.999999999999986
2014-07-20,20,53.00000000000001
2014-07-20,21,55.00000000000002
2014-07-20,22,52.00000000000001
2014-07-20,23,47.99999999999999
2014-07-21,0,56.00000000000001
2014-07-21,1,58.999999999999986
2014-07-21,2,60.00000000000001
2014-07-21,3,55.00000000000002
2014-07-21,4,58.999999999999986
2014-07-21,5,58.999999999999986
2014-07-21,6,53.00000000000001
2014-07-21,7,20
2014-07-21,8,20
2014-07-21,9,20
2014-07-21,10,11
2014-07-21,11,14.999999999999998
2014-07-21,12,12
2014-07-21,13,14.999999999999998
2014-07-21,14,14
2014-07-21,15,14.999999999999998
2014-07-21,16,12.999999999999996
2014-07-21,17,11
2014-07-21,18,14
2014-07-21,19,14.999999999999998
2014-07-21,20,16.999999999999996
2014-07-21,21,14
2014-07-21,22,11
2014-07-21,23,9.000000000000002
2014-07-22,0,5.999999999999999
2014-07-22,1,5.999999999999999
2014-07-22,2,12.999999999999996
2014-07-22,3,10.000000000000002
2014-07-22,4,16
2014-07-22,5,16
2014-07-22,6,14
2014-07-22,7,17.999999999999996
2014-07-22,8,18.999999999999996
2014-07-22,9,14.999999999999998
2014-07-22,10,12
2014-07-22,11,0
2014-07-22,12,0
2014-07-22,13,17.999999999999996
2014-07-22,14,16.999999999999996
2014-07-22,15,16
2014-07-22,16,16
2014-07-22,17,11
2014-07-22,18,14.999999999999998
2014-07-22,19,8.000000000000002
2014-07-22,20,12
2014-07-22,21,18.999999999999996
2014-07-22,22,21.000000000000004
2014-07-22,23,16.999999999999996
2014-07-23,0,16
2014-07-23,1,20
2014-07-23,2,20
2014-07-23,3,21.000000000000004
2014-07-23,4,23.000000000000004
2014-07-23,5,12
2014-07-23,6,12.999999999999996
2014-07-23,7,18.999999999999996
2014-07-23,8,20
2014-07-23,9,16
2014-07-23,10,17.999999999999996
2014-07-23,11,18.999999999999996
2014-07-23,12,12.999999999999996
2014-07-23,13,22
2014-07-23,14,20
2014-07-23,15,16
2014-07-23,16,20
2014-07-23,17,21.000000000000004
2014-07-23,18,21.000000000000004
2014-07-23,19,42
2014-07-23,20,45.99999999999999
2014-07-23,21,42.99999999999999
2014-07-23,22,42
2014-07-23,23,40.999999999999986
2014-07-24,0,45.99999999999999
2014-07-24,1,55.00000000000002
2014-07-24,2,52.00000000000001
2014-07-24,3,50
2014-07-24,4,73.99999999999997
2014-07-24,5,73.00000000000003
2014-07-24,6,82.00000000000003
2014-07-24,7,73.99999999999997
2014-07-24,8,76.00000000000001
2014-07-24,9,82.00000000000003
2014-07-24,10,89.99999999999997
2014-07-24,11,102.99999999999999
2014-07-24,12,89
2014-07-24,13,67.00000000000001
2014-07-24,14,84.99999999999997
2014-07-24,15,61.99999999999999
2014-07-24,16,50
2014-07-24,17,69.00000000000003
2014-07-24,18,50.999999999999986
2014-07-24,19,24.000000000000007
2014-07-24,20,33.00000000000001
2014-07-24,21,35
2014-07-24,22,62.99999999999998
2014-07-24,23,103.99999999999997
2014-07-25,0,136.00000000000003
2014-07-25,1,145.99999999999997
2014-07-25,2,118.00000000000003
2014-07-25,3,126.99999999999997
2014-07-25,4,148.99999999999997
2014-07-25,5,160.00000000000003
2014-07-25,6,116.00000000000003
2014-07-25,7,91.00000000000001
2014-07-25,8,97.00000000000004
2014-07-25,9,61.00000000000001
2014-07-25,10,48.99999999999999
2014-07-25,11,40.00000000000001
2014-07-25,12,31
2014-07-25,13,26.999999999999996
2014-07-25,14,31.999999999999986
2014-07-25,15,28.000000000000004
2014-07-25,16,31
2014-07-25,17,37.99999999999999
2014-07-25,18,45
2014-07-25,19,44.000000000000014
2014-07-25,20,55.00000000000002
2014-07-25,21,61.00000000000001
2014-07-25,22,69.00000000000003
2014-07-25,23,69.00000000000003
2014-07-26,0,71.99999999999999
2014-07-26,1,87.00000000000003
2014-07-26,2,91.00000000000001
2014-07-26,3,116.00000000000003
2014-07-26,4,136.00000000000003
2014-07-26,5,145.99999999999997
2014-07-26,6,148.99999999999997
2014-07-26,7,141.99999999999994
2014-07-26,8,137.00000000000006
2014-07-26,9,113.00000000000003
2014-07-26,10,118.99999999999997
2014-07-26,11,107.00000000000003
2014-07-26,12,112.00000000000003
2014-07-26,13,80.00000000000003
2014-07-26,14,61.99999999999999
2014-07-26,15,67.00000000000001
2014-07-26,16,61.99999999999999
2014-07-26,17,76.00000000000001
2014-07-26,18,71.99999999999999
2014-07-26,19,62.99999999999998
2014-07-26,20,56.999999999999986
2014-07-26,21,61.99999999999999
2014-07-26,22,58.999999999999986
2014-07-26,23,56.999999999999986
2014-07-27,0,60.00000000000001
2014-07-27,1,68.00000000000001
2014-07-27,2,76.00000000000001
2014-07-27,3,86
2014-07-27,4,97.00000000000004
2014-07-27,5,102.00000000000001
2014-07-27,6,110.99999999999996
2014-07-27,7,107.00000000000003
2014-07-27,8,105.99999999999996
2014-07-27,9,113.00000000000003
2014-07-27,10,104.99999999999997
2014-07-27,11,114.00000000000001
2014-07-27,12,132.99999999999997
2014-07-27,13,120.00000000000003
2014-07-27,14,99.00000000000004
2014-07-27,15,87.00000000000003
2014-07-27,16,93
2014-07-27,17,84.99999999999997
2014-07-27,18,94.99999999999999
2014-07-27,19,97.99999999999999
2014-07-27,20,99.00000000000004
2014-07-27,21,87.99999999999999
2014-07-27,22,82.99999999999999
2014-07-27,23,84.00000000000001
2014-07-28,0,93
2014-07-28,1,94.99999999999999
2014-07-28,2,113.00000000000003
2014-07-28,3,121.00000000000003
2014-07-28,4,126.99999999999997
2014-07-28,5,134.00000000000003
2014-07-28,6,137.99999999999997
2014-07-28,7,141.00000000000003
2014-07-28,8,143
2014-07-28,9,125
2014-07-28,10,110.99999999999996
2014-07-28,11,118.00000000000003
2014-07-28,12,109.99999999999997
2014-07-28,13,100.99999999999996
2014-07-28,14,73.00000000000003
2014-07-28,15,61.00000000000001
2014-07-28,16,67.00000000000001
2014-07-28,17,80.00000000000003
2014-07-28,18,81.00000000000001
2014-07-28,19,77
2014-07-28,20,89
2014-07-28,21,87.99999999999999
2014-07-28,22,82.99999999999999
2014-07-28,23,89
2014-07-29,0,96
2014-07-29,1,89.99999999999997
2014-07-29,2,99.00000000000004
2014-07-29,3,100.99999999999996
2014-07-29,4,114.00000000000001
2014-07-29,5,135.00000000000006
2014-07-29,6,155
2014-07-29,7,189
2014-07-29,8,179
2014-07-29,9,151
2014-07-29,10,125
2014-07-29,11,100.99999999999996
2014-07-29,12,92.00000000000003
2014-07-29,13,97.00000000000004
2014-07-29,14,86
2014-07-29,15,84.00000000000001
2014-07-29,16,89
2014-07-29,17,89
2014-07-29,18,86
2014-07-29,19,92.00000000000003
2014-07-29,20,86
2014-07-29,21,84.99999999999997
2014-07-29,22,82.99999999999999
2014-07-29,23,82.00000000000003
2014-07-30,0,78
2014-07-30,1,69.00000000000003
2014-07-30,2,52.00000000000001
2014-07-30,3,53.00000000000001
2014-07-30,4,87.99999999999999
2014-07-30,5,117.00000000000004
2014-07-30,6,113.00000000000003
2014-07-30,7,141.99999999999994
2014-07-30,8,134.00000000000003
2014-07-30,9,158.99999999999994
2014-07-30,10,151
2014-07-30,11,148.99999999999997
2014-07-30,12,148
2014-07-30,13,132
2014-07-30,14,129.99999999999994
2014-07-30,15,121.99999999999994
2014-07-30,16,112.00000000000003
2014-07-30,17,129.99999999999994
2014-07-30,18,143.99999999999997
2014-07-30,19,157.00000000000003
2014-07-30,20,185.00000000000009
2014-07-30,21,198.99999999999991
2014-07-30,22,212.00000000000009
2014-07-30,23,210.99999999999997
2014-07-31,0,201.00000000000006
2014-07-31,1,193.00000000000003
2014-07-31,2,197.99999999999997
2014-07-31,3,187
2014-07-31,4,183.99999999999991
2014-07-31,5,192
2014-07-31,6,207.99999999999997
2014-07-31,7,219.00000000000009
2014-07-31,8,249.9999999999999
2014-07-31,9,227.00000000000006
2014-07-31,10,210.00000000000003
2014-07-31,11,175.99999999999994
2014-07-31,12,180.00000000000006
2014-07-31,13,163.99999999999994
2014-07-31,14,163.00000000000006
2014-07-31,15,155
2014-07-31,16,134.00000000000003
2014-07-31,17,134.00000000000003
2014-07-31,18,121.99999999999994
2014-07-31,19,125
2014-07-31,20,135.00000000000006
2014-07-31,21,166.99999999999997
2014-07-31,22,187
2014-07-31,23,205.99999999999994
2014-08-01,0,196
2014-08-01,1,154.00000000000003
2014-08-01,2,120.00000000000003
2014-08-01,3,135.00000000000006
2014-08-01,4,132
2014-08-01,5,136.00000000000003
2014-08-01,6,145.99999999999997
2014-08-01,7,158.99999999999994
2014-08-01,8,179
2014-08-01,9,185.00000000000009
2014-08-01,10,151.99999999999997
2014-08-01,11,112.00000000000003
2014-08-01,12,123.00000000000003
2014-08-01,13,109.00000000000004
2014-08-01,14,102.99999999999999
2014-08-01,15,97.99999999999999
2014-08-01,16,94
2014-08-01,17,105.99999999999996
2014-08-01,18,114.99999999999999
2014-08-01,19,124.00000000000004
2014-08-01,20,134.00000000000003
2014-08-01,21,134.00000000000003
2014-08-01,22,137.00000000000006
2014-08-01,23,100.99999999999996
2014-08-02,0,78
2014-08-02,1,78.99999999999997
2014-08-02,2,84.99999999999997
2014-08-02,3,93
2014-08-02,4,87.99999999999999
2014-08-02,5,78
2014-08-02,6,69.00000000000003
2014-08-02,7,61.99999999999999
2014-08-02,8,56.999999999999986
2014-08-02,9,77
2014-08-02,10,87.00000000000003
2014-08-02,11,97.00000000000004
2014-08-02,12,100.99999999999996
2014-08-02,13,112.00000000000003
2014-08-02,14,109.00000000000004
2014-08-02,15,109.99999999999997
2014-08-02,16,103.99999999999997
2014-08-02,17,103.99999999999997
2014-08-02,18,100.99999999999996
2014-08-02,19,100.00000000000003
2014-08-02,20,113.00000000000003
2014-08-02,21,114.99999999999999
2014-08-02,22,121.00000000000003
2014-08-02,23,118.99999999999997
2014-08-03,0,137.99999999999997
2014-08-03,1,145.99999999999997
2014-08-03,2,158
2014-08-03,3,183.99999999999991
2014-08-03,4,190
2014-08-03,5,201.00000000000006
2014-08-03,6,174.99999999999991
2014-08-03,7,132
2014-08-03,8,102.00000000000001
2014-08-03,9,87.99999999999999
2014-08-03,10,73.99999999999997
2014-08-03,11,73.99999999999997
2014-08-03,12,82.00000000000003
2014-08-03,13,73.00000000000003
2014-08-03,14,94.99999999999999
2014-08-03,15,76.00000000000001
2014-08-03,16,102.00000000000001
2014-08-03,17,71.99999999999999
2014-08-03,18,69.00000000000003
2014-08-03,19,52.00000000000001
2014-08-03,20,54.000000000000014
2014-08-03,21,67.00000000000001
2014-08-03,22,62.99999999999998
2014-08-03,23,67.00000000000001
2014-08-04,0,73.99999999999997
2014-08-04,1,80.00000000000003
2014-08-04,2,92.00000000000003
2014-08-04,3,89
2014-08-04,4,82.00000000000003
2014-08-04,5,92.00000000000003
2014-08-04,6,89.99999999999997
2014-08-04,7,89.99999999999997
2014-08-04,8,58.999999999999986
2014-08-04,9,12
2014-08-04,10,10.000000000000002
2014-08-04,11,6.999999999999998
2014-08-04,12,5
2014-08-04,13,6.999999999999998
2014-08-04,14,6.999999999999998
2014-08-04,15,5.999999999999999
2014-08-04,16,4.000000000000001
2014-08-04,17,6.999999999999998
2014-08-04,18,6.999999999999998
2014-08-04,19,4.000000000000001
2014-08-04,20,2.0000000000000004
2014-08-04,21,2.0000000000000004
2014-08-04,22,4.000000000000001
2014-08-04,23,4.000000000000001
2014-08-05,0,5.999999999999999
2014-08-05,1,14
2014-08-05,2,12.999999999999996
2014-08-05,3,10.000000000000002
2014-08-05,4,8.000000000000002
2014-08-05,5,9.000000000000002
2014-08-05,6,11
2014-08-05,7,14
2014-08-05,8,16
2014-08-05,9,14
2014-08-05,10,25.000000000000004
2014-08-05,11,25.000000000000004
2014-08-05,12,31
2014-08-05,13,26.999999999999996
2014-08-05,14,26
2014-08-05,15,28.000000000000004
2014-08-05,16,31.999999999999986
2014-08-05,17,50.999999999999986
2014-08-05,18,31.999999999999986
2014-08-05,19,25.000000000000004
2014-08-05,20,23.000000000000004
2014-08-05,21,26.999999999999996
2014-08-05,22,28.000000000000004
2014-08-05,23,26
2014-08-06,0,31.999999999999986
2014-08-06,1,33.99999999999999
2014-08-06,2,47.99999999999999
2014-08-06,3,48.99999999999999
2014-08-06,4,60.00000000000001
2014-08-06,5,62.99999999999998
2014-08-06,6,61.99999999999999
2014-08-06,7,68.00000000000001
2014-08-06,8,62.99999999999998
2014-08-06,9,50
2014-08-06,10,23.000000000000004
2014-08-06,11,16
2014-08-06,12,8.000000000000002
2014-08-06,13,5.999999999999999
2014-08-06,14,3
2014-08-06,15,2.0000000000000004
2014-08-06,16,5
2014-08-06,17,4.000000000000001
2014-08-06,18,8.000000000000002
2014-08-06,19,14.999999999999998
2014-08-06,20,25.000000000000004
2014-08-06,21,28.000000000000004
2014-08-06,22,45.99999999999999
2014-08-06,23,71
2014-08-07,0,125
2014-08-07,1,141.99999999999994
2014-08-07,2,104.99999999999997
2014-08-07,3,100.99999999999996
2014-08-07,4,89
2014-08-07,5,93
2014-08-07,6,84.99999999999997
2014-08-07,7,61.99999999999999
2014-08-07,8,40.00000000000001
2014-08-07,9,52.00000000000001
2014-08-07,10,61.99999999999999
2014-08-07,11,55.00000000000002
2014-08-07,12,47.99999999999999
2014-08-07,13,40.999999999999986
2014-08-07,14,38.99999999999998
2014-08-07,15,42.99999999999999
2014-08-07,16,42.99999999999999
2014-08-07,17,44.000000000000014
2014-08-07,18,36.99999999999999
2014-08-07,19,40.00000000000001
2014-08-07,20,63.999999999999986
2014-08-07,21,47.99999999999999
2014-08-07,22,56.00000000000001
2014-08-07,23,40.999999999999986
2014-08-08,0,47.99999999999999
2014-08-08,1,29.000000000000004
2014-08-08,2,40.00000000000001
2014-08-08,3,42
2014-08-08,4,47.00000000000001
2014-08-08,5,50.999999999999986
2014-08-08,6,69.00000000000003
2014-08-08,7,78.99999999999997
2014-08-08,8,89.99999999999997
2014-08-08,9,82.99999999999999
2014-08-08,10,76.00000000000001
2014-08-08,11,84.99999999999997
2014-08-08,12,71.99999999999999
2014-08-08,13,56.00000000000001
2014-08-08,14,45
2014-08-08,15,45.99999999999999
2014-08-08,16,38.99999999999998
2014-08-08,17,48.99999999999999
2014-08-08,18,48.99999999999999
2014-08-08,19,61.99999999999999
2014-08-08,20,58.999999999999986
2014-08-08,21,58.000000000000014
2014-08-08,22,58.999999999999986
2014-08-08,23,60.00000000000001
2014-08-09,0,71.99999999999999
2014-08-09,1,71
2014-08-09,2,89.99999999999997
2014-08-09,3,120.00000000000003
2014-08-09,4,123.00000000000003
2014-08-09,5,132
2014-08-09,6,143.99999999999997
2014-08-09,7,154.00000000000003
2014-08-09,8,160.00000000000003
2014-08-09,9,124.00000000000004
2014-08-09,10,94.99999999999999
2014-08-09,11,80.00000000000003
2014-08-09,12,71.99999999999999
2014-08-09,13,70
2014-08-09,14,58.000000000000014
2014-08-09,15,53.00000000000001
2014-08-09,16,54.000000000000014
2014-08-09,17,44.000000000000014
2014-08-09,18,33.00000000000001
2014-08-09,19,45.99999999999999
2014-08-09,20,42
2014-08-09,21,55.00000000000002
2014-08-09,22,14.999999999999998
2014-08-09,23,17.999999999999996
2014-08-10,0,16.999999999999996
2014-08-10,1,22
2014-08-10,2,22
2014-08-10,3,24.000000000000007
2014-08-10,4,21.000000000000004
2014-08-10,5,28.000000000000004
2014-08-10,6,31
2014-08-10,7,31
2014-08-10,8,24.000000000000007
2014-08-10,9,25.000000000000004
2014-08-10,10,38.99999999999998
2014-08-10,11,37.99999999999999
2014-08-10,12,36.99999999999999
2014-08-10,13,35.99999999999998
2014-08-10,14,31.999999999999986
2014-08-10,15,30
2014-08-10,16,23.000000000000004
2014-08-10,17,20
2014-08-10,18,28.000000000000004
2014-08-10,19,42.99999999999999
2014-08-10,20,53.00000000000001
2014-08-10,21,48.99999999999999
2014-08-10,22,53.00000000000001
2014-08-10,23,78
2014-08-11,0,86
2014-08-11,1,64.99999999999997
2014-08-11,2,58.000000000000014
2014-08-11,3,53.00000000000001
2014-08-11,4,26
2014-08-11,5,20
2014-08-11,6,12
2014-08-11,7,12.999999999999996
2014-08-11,8,12
2014-08-11,9,12
2014-08-11,10,5.999999999999999
2014-08-11,11,11
2014-08-11,12,5.999999999999999
2014-08-11,13,5.999999999999999
2014-08-11,14,11
2014-08-11,15,10.000000000000002
2014-08-11,16,9.000000000000002
2014-08-11,17,9.000000000000002
2014-08-11,18,14
2014-08-11,19,21.000000000000004
2014-08-11,20,22
2014-08-11,21,23.000000000000004
2014-08-11,22,26.999999999999996
2014-08-11,23,42
2014-08-12,0,50
2014-08-12,1,56.999999999999986
2014-08-12,2,29.000000000000004
2014-08-12,3,26
2014-08-12,4,23.000000000000004
2014-08-12,5,17.999999999999996
2014-08-12,6,14.999999999999998
2014-08-12,7,12
2014-08-12,8,16.999999999999996
2014-08-12,9,8.000000000000002
2014-08-12,10,10.000000000000002
2014-08-12,11,12
2014-08-12,12,18.999999999999996
2014-08-12,13,21.000000000000004
2014-08-12,14,30
2014-08-12,15,33.00000000000001
2014-08-12,16,28.000000000000004
2014-08-12,17,24.000000000000007
2014-08-12,18,31
2014-08-12,19,40.00000000000001
2014-08-12,20,29.000000000000004
2014-08-12,21,63.999999999999986
2014-08-12,22,37.99999999999999
2014-08-12,23,18.999999999999996
2014-08-13,0,23.000000000000004
2014-08-13,1,12.999999999999996
2014-08-13,2,14.999999999999998
2014-08-13,3,21.000000000000004
2014-08-13,4,17.999999999999996
2014-08-13,5,18.999999999999996
2014-08-13,6,37.99999999999999
2014-08-13,7,35.99999999999998
2014-08-13,8,35.99999999999998
2014-08-13,9,53.00000000000001
2014-08-13,10,55.00000000000002
2014-08-13,11,42.99999999999999
2014-08-13,12,37.99999999999999
2014-08-13,13,26
2014-08-13,14,16.999999999999996
2014-08-13,15,16.999999999999996
2014-08-13,16,14.999999999999998
2014-08-13,17,18.999999999999996
2014-08-13,18,21.000000000000004
2014-08-13,19,24.000000000000007
2014-08-13,20,24.000000000000007
2014-08-13,21,26
2014-08-13,22,24.000000000000007
2014-08-13,23,21.000000000000004
2014-08-14,0,29.000000000000004
2014-08-14,1,18.999999999999996
2014-08-14,2,22
2014-08-14,3,22
2014-08-14,4,16
2014-08-14,5,28.000000000000004
2014-08-14,6,35
2014-08-14,7,16.999999999999996
2014-08-14,8,25.000000000000004
2014-08-14,9,26.999999999999996
2014-08-14,10,26
2014-08-14,11,26
2014-08-14,12,28.000000000000004
2014-08-14,13,42
2014-08-14,14,47.99999999999999
2014-08-14,15,31
2014-08-14,16,26.999999999999996
2014-08-14,17,26
2014-08-14,18,35
2014-08-14,19,31.999999999999986
2014-08-14,20,37.99999999999999
2014-08-14,21,36.99999999999999
2014-08-14,22,26
2014-08-14,23,16.999999999999996
2014-08-15,0,31.999999999999986
2014-08-15,1,26
2014-08-15,2,33.99999999999999
2014-08-15,3,31.999999999999986
2014-08-15,4,23.000000000000004
2014-08-15,5,35
2014-08-15,6,71
2014-08-15,7,102.00000000000001
2014-08-15,8,121.00000000000003
2014-08-15,9,114.00000000000001
2014-08-15,10,63.999999999999986
2014-08-15,11,47.00000000000001
2014-08-15,12,26
2014-08-15,13,16.999999999999996
2014-08-15,14,12
2014-08-15,15,16.999999999999996
2014-08-15,16,33.99999999999999
2014-08-15,17,47.99999999999999
2014-08-15,18,22
2014-08-15,19,30
2014-08-15,20,26.999999999999996
2014-08-15,21,24.000000000000007
2014-08-15,22,28.000000000000004
2014-08-15,23,33.00000000000001
2014-08-16,0,55.00000000000002
2014-08-16,1,70
2014-08-16,2,71
2014-08-16,3,87.99999999999999
2014-08-16,4,82.00000000000003
2014-08-16,5,52.00000000000001
2014-08-16,6,45.99999999999999
2014-08-16,7,33.00000000000001
2014-08-16,8,36.99999999999999
2014-08-16,9,48.99999999999999
2014-08-16,10,71
2014-08-16,11,68.00000000000001
2014-08-16,12,47.99999999999999
2014-08-16,13,44.000000000000014
2014-08-16,14,37.99999999999999
2014-08-16,15,28.000000000000004
2014-08-16,16,52.00000000000001
2014-08-16,17,62.99999999999998
2014-08-16,18,56.00000000000001
2014-08-16,19,61.00000000000001
2014-08-16,20,73.99999999999997
2014-08-16,21,80.00000000000003
2014-08-16,22,89
2014-08-16,23,97.00000000000004
2014-08-17,0,172.00000000000006
2014-08-17,1,208.99999999999994
2014-08-17,2,71.99999999999999
2014-08-17,3,18.999999999999996
2014-08-17,4,23.000000000000004
2014-08-17,5,31
2014-08-17,6,26.999999999999996
2014-08-17,7,33.00000000000001
2014-08-17,8,37.99999999999999
2014-08-17,9,35.99999999999998
2014-08-17,10,38.99999999999998
2014-08-17,11,44.000000000000014
2014-08-17,12,36.99999999999999
2014-08-17,13,35.99999999999998
2014-08-17,14,28.000000000000004
2014-08-17,15,37.99999999999999
2014-08-17,16,23.000000000000004
2014-08-17,17,20
2014-08-17,18,20
2014-08-17,19,35
2014-08-17,20,44.000000000000014
2014-08-17,21,55.00000000000002
2014-08-17,22,73.00000000000003
2014-08-17,23,81.00000000000001
2014-08-18,0,93
2014-08-18,1,91.00000000000001
2014-08-18,2,50.999999999999986
2014-08-18,3,56.00000000000001
2014-08-18,4,56.00000000000001
2014-08-18,5,33.99999999999999
2014-08-18,6,35
2014-08-18,7,26.999999999999996
2014-08-18,8,26
2014-08-18,9,38.99999999999998
2014-08-18,10,35
2014-08-18,11,37.99999999999999
2014-08-18,12,58.999999999999986
2014-08-18,13,69.00000000000003
2014-08-18,14,80.00000000000003
2014-08-18,15,73.99999999999997
2014-08-18,16,0
2014-08-18,17,0
2014-08-18,18,64.99999999999997
2014-08-18,19,71
2014-08-18,20,71
2014-08-18,21,73.99999999999997
2014-08-18,22,56.999999999999986
2014-08-18,23,60.00000000000001
2014-08-19,0,73.99999999999997
2014-08-19,1,61.00000000000001
2014-08-19,2,65.99999999999997
2014-08-19,3,73.99999999999997
2014-08-19,4,87.99999999999999
2014-08-19,5,94
2014-08-19,6,97.00000000000004
2014-08-19,7,110.99999999999996
2014-08-19,8,107.00000000000003
2014-08-19,9,123.00000000000003
2014-08-19,10,97.00000000000004
2014-08-19,11,93
2014-08-19,12,78
2014-08-19,13,69.00000000000003
2014-08-19,14,61.00000000000001
2014-08-19,15,55.00000000000002
2014-08-19,16,47.99999999999999
2014-08-19,17,12.999999999999996
2014-08-19,18,58.999999999999986
2014-08-19,19,73.99999999999997
2014-08-19,20,80.00000000000003
2014-08-19,21,84.00000000000001
2014-08-19,22,78
2014-08-19,23,70
2014-08-20,0,73.00000000000003
2014-08-20,1,71
2014-08-20,2,68.00000000000001
2014-08-20,3,87.99999999999999
2014-08-20,4,99.00000000000004
2014-08-20,5,103.99999999999997
2014-08-20,6,105.99999999999996
2014-08-20,7,114.99999999999999
2014-08-20,8,112.00000000000003
2014-08-20,9,114.00000000000001
2014-08-20,10,107.00000000000003
2014-08-20,11,99.00000000000004
2014-08-20,12,81.00000000000001
2014-08-20,13,69.00000000000003
2014-08-20,14,69.00000000000003
2014-08-20,15,77
2014-08-20,16,0
2014-08-20,17,0
2014-08-20,18,0
2014-08-20,19,0
2014-08-20,20,0
2014-08-20,21,0
2014-08-20,22,0
2014-08-20,23,0
2014-08-21,0,0
2014-08-21,1,99.00000000000004
2014-08-21,2,112.00000000000003
2014-08-21,3,118.99999999999997
2014-08-21,4,121.99999999999994
2014-08-21,5,132.99999999999997
2014-08-21,6,132.99999999999997
2014-08-21,7,140.00000000000003
2014-08-21,8,153.00000000000006
2014-08-21,9,173
2014-08-21,10,169.00000000000006
2014-08-21,11,163.00000000000006
2014-08-21,12,137.99999999999997
2014-08-21,13,141.00000000000003
2014-08-21,14,137.00000000000006
2014-08-21,15,134.00000000000003
2014-08-21,16,123.00000000000003
2014-08-21,17,113.00000000000003
2014-08-21,18,114.99999999999999
2014-08-21,19,123.00000000000003
2014-08-21,20,145
2014-08-21,21,69.00000000000003
2014-08-21,22,18.999999999999996
2014-08-21,23,26
2014-08-22,0,22
2014-08-22,1,23.000000000000004
2014-08-22,2,21.000000000000004
2014-08-22,3,23.000000000000004
2014-08-22,4,17.999999999999996
2014-08-22,5,24.000000000000007
2014-08-22,6,30
2014-08-22,7,18.999999999999996
2014-08-22,8,23.000000000000004
2014-08-22,9,18.999999999999996
2014-08-22,10,22
2014-08-22,11,31
2014-08-22,12,42
2014-08-22,13,40.999999999999986
2014-08-22,14,56.00000000000001
2014-08-22,15,71.99999999999999
2014-08-22,16,76.00000000000001
2014-08-22,17,87.00000000000003
2014-08-22,18,91.00000000000001
2014-08-22,19,97.00000000000004
2014-08-22,20,109.99999999999997
2014-08-22,21,124.00000000000004
2014-08-22,22,123.00000000000003
2014-08-22,23,109.99999999999997
2014-08-23,0,114.99999999999999
2014-08-23,1,120.00000000000003
2014-08-23,2,148.99999999999997
2014-08-23,3,141.99999999999994
2014-08-23,4,141.99999999999994
2014-08-23,5,127.99999999999997
2014-08-23,6,120.00000000000003
2014-08-23,7,137.99999999999997
2014-08-23,8,134.00000000000003
2014-08-23,9,153.00000000000006
2014-08-23,10,132.99999999999997
2014-08-23,11,134.00000000000003
2014-08-23,12,116.00000000000003
2014-08-23,13,105.99999999999996
2014-08-23,14,87.00000000000003
2014-08-23,15,82.99999999999999
2014-08-23,16,107.99999999999997
2014-08-23,17,94.99999999999999
2014-08-23,18,103.99999999999997
2014-08-23,19,118.00000000000003
2014-08-23,20,132.99999999999997
2014-08-23,21,151
2014-08-23,22,170.99999999999994
2014-08-23,23,35
2014-08-24,0,26
2014-08-24,1,20
2014-08-24,2,25.000000000000004
2014-08-24,3,31
