country,Country Code,year,emissions
Kyrgyz Republic,KGZ,2001,0
Kyrgyz Republic,KGZ,2002,0
Kyrgyz Republic,KGZ,2003,0
Kyrgyz Republic,KGZ,2004,0
Kyrgyz Republic,KGZ,2005,0
Kyrgyz Republic,KGZ,2006,0
Kyrgyz Republic,KGZ,2007,0
Kyrgyz Republic,KGZ,2008,0
Kyrgyz Republic,KGZ,2009,0
Kyrgyz Republic,KGZ,2010,0
Kyrgyz Republic,KGZ,2011,0
Kyrgyz Republic,KGZ,2012,0
Kyrgyz Republic,KGZ,2013,0
Kyrgyz Republic,KGZ,2014,0.88
Kyrgyz Republic,KGZ,1980,0
Kyrgyz Republic,KGZ,1981,0
Kyrgyz Republic,KGZ,1982,0
Kyrgyz Republic,KGZ,1983,0
Kyrgyz Republic,KGZ,1984,0
Kyrgyz Republic,KGZ,1985,0
Kyrgyz Republic,KGZ,1986,0
Kyrgyz Republic,KGZ,1987,0
Kyrgyz Republic,KGZ,1988,0
Kyrgyz Republic,KGZ,1989,0
Kyrgyz Republic,KGZ,1990,0
Kyrgyz Republic,KGZ,1991,0
Kyrgyz Republic,KGZ,1961,0
Kyrgyz Republic,KGZ,1962,0
Kyrgyz Republic,KGZ,1963,0
Kyrgyz Republic,KGZ,1964,0
Kyrgyz Republic,KGZ,1965,0
Kyrgyz Republic,KGZ,1966,0
Kyrgyz Republic,KGZ,1967,0
Kyrgyz Republic,KGZ,1968,0
Kyrgyz Republic,KGZ,1969,0
Kyrgyz Republic,KGZ,1970,0
Kyrgyz Republic,KGZ,1971,0
Kyrgyz Republic,KGZ,1972,0
Kyrgyz Republic,KGZ,1973,0
Kyrgyz Republic,KGZ,1974,0
Kyrgyz Republic,KGZ,1975,0
Kyrgyz Republic,KGZ,1976,0
Kyrgyz Republic,KGZ,1977,0
Kyrgyz Republic,KGZ,1978,0
Kyrgyz Republic,KGZ,1979,0
Lao PDR,LAO,1992,0.08
Lao PDR,LAO,1993,0.09
Lao PDR,LAO,1994,0.08
Lao PDR,LAO,1995,0.09
Lao PDR,LAO,1996,0.1
Lao PDR,LAO,1997,0.1
Lao PDR,LAO,1998,0.11
Lao PDR,LAO,1999,0.13
Lao PDR,LAO,2000,0.11
Lao PDR,LAO,2001,0.11
Lao PDR,LAO,2002,0.12
Lao PDR,LAO,2003,0.11
Lao PDR,LAO,2004,0.13
Lao PDR,LAO,2005,0.13
Lao PDR,LAO,2006,0.14
Lao PDR,LAO,2007,0.1
Lao PDR,LAO,2008,0.1
Lao PDR,LAO,2009,0.11
Lao PDR,LAO,2010,0.13
Lao PDR,LAO,2011,0.14
Lao PDR,LAO,2012,0.12
Lao PDR,LAO,2013,0.14
Lao PDR,LAO,2014,0.15
Lao PDR,LAO,1980,0
Lao PDR,LAO,1981,0
Lao PDR,LAO,1982,0
Lao PDR,LAO,1983,0
Lao PDR,LAO,1984,0.08
Lao PDR,LAO,1985,0.08
Lao PDR,LAO,1986,0.09
Lao PDR,LAO,1987,0.1
Lao PDR,LAO,1988,0.1
Lao PDR,LAO,1989,0.11
Lao PDR,LAO,1990,0.1
Lao PDR,LAO,1991,0.1
Lao PDR,LAO,1961,0
Lao PDR,LAO,1962,0
Lao PDR,LAO,1963,0
Lao PDR,LAO,1964,0
Lao PDR,LAO,1965,0
Lao PDR,LAO,1966,0
Lao PDR,LAO,1967,0
Lao PDR,LAO,1968,0
Lao PDR,LAO,1969,0
Lao PDR,LAO,1970,0
Lao PDR,LAO,1971,0
Lao PDR,LAO,1972,0
Lao PDR,LAO,1973,0
Lao PDR,LAO,1974,0
Lao PDR,LAO,1975,0
Lao PDR,LAO,1976,0
Lao PDR,LAO,1977,0
Lao PDR,LAO,1978,0
Lao PDR,LAO,1979,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,1.32
Latvia,LVA,1996,1.53
Latvia,LVA,1997,1.42
Latvia,LVA,1998,1.33
Latvia,LVA,1999,1.3
Latvia,LVA,2000,1.16
Latvia,LVA,2001,1.27
Latvia,LVA,2002,1.34
Latvia,LVA,2003,1.52
Latvia,LVA,2004,1.64
Latvia,LVA,2005,1.73
Latvia,LVA,2006,2.03
Latvia,LVA,2007,2.35
Latvia,LVA,2008,2.08
Latvia,LVA,2009,1.58
Latvia,LVA,2010,1.63
Latvia,LVA,2011,1.7
Latvia,LVA,2012,1.75
Latvia,LVA,2013,1.79
Latvia,LVA,2014,1.8
Latvia,LVA,1980,0
Latvia,LVA,1981,0
Latvia,LVA,1982,0
Latvia,LVA,1983,0
Latvia,LVA,1984,0
Latvia,LVA,1985,0
Latvia,LVA,1986,0
Latvia,LVA,1987,0
Latvia,LVA,1988,0
Latvia,LVA,1989,0
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1961,0
Latvia,LVA,1962,0
Latvia,LVA,1963,0
Latvia,LVA,1964,0
Latvia,LVA,1965,0
Latvia,LVA,1966,0
Latvia,LVA,1967,0
Latvia,LVA,1968,0
Latvia,LVA,1969,0
Latvia,LVA,1970,0
Latvia,LVA,1971,0
Latvia,LVA,1972,0
Latvia,LVA,1973,0
Latvia,LVA,1974,0
Latvia,LVA,1975,0
Latvia,LVA,1976,0
Latvia,LVA,1977,0
Latvia,LVA,1978,0
Latvia,LVA,1979,0
Lebanon,LBN,1992,2.02
Lebanon,LBN,1993,2.48
Lebanon,LBN,1994,2.56
Lebanon,LBN,1995,2.78
Lebanon,LBN,1996,2.87
Lebanon,LBN,1997,3.06
Lebanon,LBN,1998,2.97
Lebanon,LBN,1999,2.83
Lebanon,LBN,2000,2.41
Lebanon,LBN,2001,2.6
Lebanon,LBN,2002,2.31
Lebanon,LBN,2003,2.12
Lebanon,LBN,2004,2.07
Lebanon,LBN,2005,1.96
Lebanon,LBN,2006,1.91
Lebanon,LBN,2007,1.81
Lebanon,LBN,2008,2.17
Lebanon,LBN,2009,2.6
Lebanon,LBN,2010,2.5
Lebanon,LBN,2011,2.39
Lebanon,LBN,2012,2.33
Lebanon,LBN,2013,2.23
Lebanon,LBN,2014,2.15
Lebanon,LBN,1980,0
Lebanon,LBN,1981,0
Lebanon,LBN,1982,0
Lebanon,LBN,1983,0
Lebanon,LBN,1984,0
Lebanon,LBN,1985,0
Lebanon,LBN,1986,0
Lebanon,LBN,1987,0
Lebanon,LBN,1988,2.02
Lebanon,LBN,1989,2.06
Lebanon,LBN,1990,2.06
Lebanon,LBN,1991,2.22
Lebanon,LBN,1961,0
Lebanon,LBN,1962,0
Lebanon,LBN,1963,0
Lebanon,LBN,1964,0
Lebanon,LBN,1965,0
Lebanon,LBN,1966,0
Lebanon,LBN,1967,0
Lebanon,LBN,1968,0
Lebanon,LBN,1969,0
Lebanon,LBN,1970,0
Lebanon,LBN,1971,0
Lebanon,LBN,1972,0
Lebanon,LBN,1973,0
Lebanon,LBN,1974,0
Lebanon,LBN,1975,0
Lebanon,LBN,1976,0
Lebanon,LBN,1977,0
Lebanon,LBN,1978,0
Lebanon,LBN,1979,0
Lesotho,LSO,1992,0.34
Lesotho,LSO,1993,0.34
Lesotho,LSO,1994,0.34
Lesotho,LSO,1995,0.35
Lesotho,LSO,1996,0.34
Lesotho,LSO,1997,0.34
Lesotho,LSO,1998,0.34
Lesotho,LSO,1999,0.34
Lesotho,LSO,2000,0.37
Lesotho,LSO,2001,0.4
Lesotho,LSO,2002,0.44
Lesotho,LSO,2003,0.48
Lesotho,LSO,2004,0.45
Lesotho,LSO,2005,0.45
Lesotho,LSO,2006,0.46
Lesotho,LSO,2007,0.46
Lesotho,LSO,2008,0.46
Lesotho,LSO,2009,0.5
Lesotho,LSO,2010,0.49
Lesotho,LSO,2011,0.5
Lesotho,LSO,2012,0.51
Lesotho,LSO,2013,0.53
Lesotho,LSO,2014,0.51
Lesotho,LSO,1980,0.37
Lesotho,LSO,1981,0.35
Lesotho,LSO,1982,0.34
Lesotho,LSO,1983,0.33
Lesotho,LSO,1984,0.34
Lesotho,LSO,1985,0.34
Lesotho,LSO,1986,0.33
Lesotho,LSO,1987,0.34
Lesotho,LSO,1988,0.35
Lesotho,LSO,1989,0.35
Lesotho,LSO,1990,0.33
Lesotho,LSO,1991,0.33
Lesotho,LSO,1961,0
Lesotho,LSO,1962,0
Lesotho,LSO,1963,0
Lesotho,LSO,1964,0
Lesotho,LSO,1965,0
Lesotho,LSO,1966,0.3
Lesotho,LSO,1967,0.3
Lesotho,LSO,1968,0.32
Lesotho,LSO,1969,0.33
Lesotho,LSO,1970,0.35
Lesotho,LSO,1971,0.36
Lesotho,LSO,1972,0.37
Lesotho,LSO,1973,0.39
Lesotho,LSO,1974,0.38
Lesotho,LSO,1975,0.37
Lesotho,LSO,1976,0.38
Lesotho,LSO,1977,0.38
Lesotho,LSO,1978,0.38
Lesotho,LSO,1979,0.39
Liberia,LBR,1992,0.04
Liberia,LBR,1993,0.07
Liberia,LBR,1994,0.07
Liberia,LBR,1995,0.08
Liberia,LBR,1996,0.08
Liberia,LBR,1997,0.09
Liberia,LBR,1998,0.1
Liberia,LBR,1999,0.09
Liberia,LBR,2000,0.09
Liberia,LBR,2001,0.09
Liberia,LBR,2002,0.09
Liberia,LBR,2003,0.1
Liberia,LBR,2004,0.11
Liberia,LBR,2005,0.12
Liberia,LBR,2006,0.13
Liberia,LBR,2007,0.11
Liberia,LBR,2008,0.08
Liberia,LBR,2009,0.08
Liberia,LBR,2010,0.12
Liberia,LBR,2011,0.11
Liberia,LBR,2012,0.1
Liberia,LBR,2013,0.12
Liberia,LBR,2014,0.09
Liberia,LBR,1980,0.31
Liberia,LBR,1981,0.27
Liberia,LBR,1982,0.03
Liberia,LBR,1983,0.09
Liberia,LBR,1984,0.07
Liberia,LBR,1985,0.1
Liberia,LBR,1986,0.09
Liberia,LBR,1987,0.09
Liberia,LBR,1988,0.11
Liberia,LBR,1989,0.09
Liberia,LBR,1990,0.06
Liberia,LBR,1991,0.02
Liberia,LBR,1961,0.12
Liberia,LBR,1962,0.12
Liberia,LBR,1963,0.16
Liberia,LBR,1964,0.14
Liberia,LBR,1965,0.13
Liberia,LBR,1966,0.11
Liberia,LBR,1967,0.07
Liberia,LBR,1968,0.1
Liberia,LBR,1969,0.17
Liberia,LBR,1970,0.2
Liberia,LBR,1971,0.25
Liberia,LBR,1972,0.19
Liberia,LBR,1973,0.2
Liberia,LBR,1974,0.27
Liberia,LBR,1975,0.22
Liberia,LBR,1976,0.23
Liberia,LBR,1977,0.31
Liberia,LBR,1978,0.27
Liberia,LBR,1979,0.31
Libya,LBY,1992,0
Libya,LBY,1993,0
Libya,LBY,1994,0
Libya,LBY,1995,0
Libya,LBY,1996,0
Libya,LBY,1997,0
Libya,LBY,1998,0
Libya,LBY,1999,1.73
Libya,LBY,2000,1.9
Libya,LBY,2001,1.97
Libya,LBY,2002,2.05
Libya,LBY,2003,2.17
Libya,LBY,2004,2.37
Libya,LBY,2005,2.3
Libya,LBY,2006,2.18
Libya,LBY,2007,1.89
Libya,LBY,2008,2.13
Libya,LBY,2009,2.63
Libya,LBY,2010,2.96
Libya,LBY,2011,2.11
Libya,LBY,2012,0
Libya,LBY,2013,0
Libya,LBY,2014,0
Libya,LBY,1980,0
Libya,LBY,1981,0
Libya,LBY,1982,0
Libya,LBY,1983,0
Libya,LBY,1984,0
Libya,LBY,1985,0
Libya,LBY,1986,0
Libya,LBY,1987,0
Libya,LBY,1988,0
Libya,LBY,1989,0
Libya,LBY,1990,0
Libya,LBY,1991,0
Libya,LBY,1961,0
Libya,LBY,1962,0
Libya,LBY,1963,0
Libya,LBY,1964,0
Libya,LBY,1965,0
Libya,LBY,1966,0
Libya,LBY,1967,0
Libya,LBY,1968,0
Libya,LBY,1969,0
Libya,LBY,1970,0
Libya,LBY,1971,0
Libya,LBY,1972,0
Libya,LBY,1973,0
Libya,LBY,1974,0
Libya,LBY,1975,0
Libya,LBY,1976,0
Libya,LBY,1977,0
Libya,LBY,1978,0
Libya,LBY,1979,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,1.66
Lithuania,LTU,1996,1.74
Lithuania,LTU,1997,1.86
Lithuania,LTU,1998,1.97
Lithuania,LTU,1999,1.5
Lithuania,LTU,2000,1.58
Lithuania,LTU,2001,1.7
Lithuania,LTU,2002,1.86
Lithuania,LTU,2003,1.94
Lithuania,LTU,2004,2.25
Lithuania,LTU,2005,2.34
Lithuania,LTU,2006,2.58
Lithuania,LTU,2007,2.46
Lithuania,LTU,2008,2.56
Lithuania,LTU,2009,2.09
Lithuania,LTU,2010,2.33
Lithuania,LTU,2011,2.37
Lithuania,LTU,2012,2.34
Lithuania,LTU,2013,2.36
Lithuania,LTU,2014,2.36
Lithuania,LTU,1980,0
Lithuania,LTU,1981,0
Lithuania,LTU,1982,0
Lithuania,LTU,1983,0
Lithuania,LTU,1984,0
Lithuania,LTU,1985,0
Lithuania,LTU,1986,0
Lithuania,LTU,1987,0
Lithuania,LTU,1988,0
Lithuania,LTU,1989,0
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1961,0
Lithuania,LTU,1962,0
Lithuania,LTU,1963,0
Lithuania,LTU,1964,0
Lithuania,LTU,1965,0
Lithuania,LTU,1966,0
Lithuania,LTU,1967,0
Lithuania,LTU,1968,0
Lithuania,LTU,1969,0
Lithuania,LTU,1970,0
Lithuania,LTU,1971,0
Lithuania,LTU,1972,0
Lithuania,LTU,1973,0
Lithuania,LTU,1974,0
Lithuania,LTU,1975,0
Lithuania,LTU,1976,0
Lithuania,LTU,1977,0
Lithuania,LTU,1978,0
Lithuania,LTU,1979,0
Luxembourg,LUX,1992,10.89
Luxembourg,LUX,1993,10.83
Luxembourg,LUX,1994,10.93
Luxembourg,LUX,1995,10.53
Luxembourg,LUX,1996,11.36
Luxembourg,LUX,1997,12.16
Luxembourg,LUX,1998,11.39
Luxembourg,LUX,1999,12.43
Luxembourg,LUX,2000,12.02
Luxembourg,LUX,2001,11.21
Luxembourg,LUX,2002,11.34
Luxembourg,LUX,2003,12.22
Luxembourg,LUX,2004,12.78
Luxembourg,LUX,2005,12.75
Luxembourg,LUX,2006,12.59
Luxembourg,LUX,2007,10.18
Luxembourg,LUX,2008,11.68
Luxembourg,LUX,2009,10.26
Luxembourg,LUX,2010,11.34
Luxembourg,LUX,2011,10.87
Luxembourg,LUX,2012,10.42
Luxembourg,LUX,2013,10.19
Luxembourg,LUX,2014,9.45
Luxembourg,LUX,1980,9.61
Luxembourg,LUX,1981,8.17
Luxembourg,LUX,1982,8.38
Luxembourg,LUX,1983,7.45
Luxembourg,LUX,1984,8.51
Luxembourg,LUX,1985,8.85
Luxembourg,LUX,1986,8.84
Luxembourg,LUX,1987,8.7
Luxembourg,LUX,1988,10.01
Luxembourg,LUX,1989,10.35
Luxembourg,LUX,1990,10.54
Luxembourg,LUX,1991,11.02
Luxembourg,LUX,1961,11.11
Luxembourg,LUX,1962,10.96
Luxembourg,LUX,1963,9.74
Luxembourg,LUX,1964,10.46
Luxembourg,LUX,1965,10.88
Luxembourg,LUX,1966,10.9
Luxembourg,LUX,1967,10.74
Luxembourg,LUX,1968,11.04
Luxembourg,LUX,1969,12.4
Luxembourg,LUX,1970,11.85
Luxembourg,LUX,1971,12
Luxembourg,LUX,1972,11.14
Luxembourg,LUX,1973,11.44
Luxembourg,LUX,1974,11.58
Luxembourg,LUX,1975,9.71
Luxembourg,LUX,1976,10.69
Luxembourg,LUX,1977,10.31
Luxembourg,LUX,1978,10.85
Luxembourg,LUX,1979,10.32
"Macedonia, FYR",MKD,1992,1.59
"Macedonia, FYR",MKD,1993,1.63
"Macedonia, FYR",MKD,1994,1.57
"Macedonia, FYR",MKD,1995,1.66
"Macedonia, FYR",MKD,1996,1.93
"Macedonia, FYR",MKD,1997,1.71
"Macedonia, FYR",MKD,1998,1.68
"Macedonia, FYR",MKD,1999,1.55
"Macedonia, FYR",MKD,2000,1.32
"Macedonia, FYR",MKD,2001,1.43
"Macedonia, FYR",MKD,2002,1.52
"Macedonia, FYR",MKD,2003,1.73
"Macedonia, FYR",MKD,2004,1.79
"Macedonia, FYR",MKD,2005,1.89
"Macedonia, FYR",MKD,2006,1.99
"Macedonia, FYR",MKD,2007,2.25
"Macedonia, FYR",MKD,2008,2.38
"Macedonia, FYR",MKD,2009,2.17
"Macedonia, FYR",MKD,2010,2.08
"Macedonia, FYR",MKD,2011,2.31
"Macedonia, FYR",MKD,2012,2.21
"Macedonia, FYR",MKD,2013,1.89
"Macedonia, FYR",MKD,2014,1.81
"Macedonia, FYR",MKD,1980,0
"Macedonia, FYR",MKD,1981,0
"Macedonia, FYR",MKD,1982,0
"Macedonia, FYR",MKD,1983,0
"Macedonia, FYR",MKD,1984,0
"Macedonia, FYR",MKD,1985,0
"Macedonia, FYR",MKD,1986,0
"Macedonia, FYR",MKD,1987,0
"Macedonia, FYR",MKD,1988,0
"Macedonia, FYR",MKD,1989,0
"Macedonia, FYR",MKD,1990,0
"Macedonia, FYR",MKD,1991,0
"Macedonia, FYR",MKD,1961,0
"Macedonia, FYR",MKD,1962,0
"Macedonia, FYR",MKD,1963,0
"Macedonia, FYR",MKD,1964,0
"Macedonia, FYR",MKD,1965,0
"Macedonia, FYR",MKD,1966,0
"Macedonia, FYR",MKD,1967,0
"Macedonia, FYR",MKD,1968,0
"Macedonia, FYR",MKD,1969,0
"Macedonia, FYR",MKD,1970,0
"Macedonia, FYR",MKD,1971,0
"Macedonia, FYR",MKD,1972,0
"Macedonia, FYR",MKD,1973,0
"Macedonia, FYR",MKD,1974,0
"Macedonia, FYR",MKD,1975,0
"Macedonia, FYR",MKD,1976,0
"Macedonia, FYR",MKD,1977,0
"Macedonia, FYR",MKD,1978,0
"Macedonia, FYR",MKD,1979,0
Madagascar,MDG,1992,0.04
Madagascar,MDG,1993,0.04
Madagascar,MDG,1994,0.05
Madagascar,MDG,1995,0.05
Madagascar,MDG,1996,0.05
Madagascar,MDG,1997,0.05
Madagascar,MDG,1998,0.06
Madagascar,MDG,1999,0.06
Madagascar,MDG,2000,0.06
Madagascar,MDG,2001,0.06
Madagascar,MDG,2002,0.04
Madagascar,MDG,2003,0.06
Madagascar,MDG,2004,0.06
Madagascar,MDG,2005,0.06
Madagascar,MDG,2006,0.06
Madagascar,MDG,2007,0.06
Madagascar,MDG,2008,0.08
Madagascar,MDG,2009,0.06
Madagascar,MDG,2010,0.06
Madagascar,MDG,2011,0.06
Madagascar,MDG,2012,0.07
Madagascar,MDG,2013,0.07
Madagascar,MDG,2014,0.08
Madagascar,MDG,1980,0.1
Madagascar,MDG,1981,0.06
Madagascar,MDG,1982,0.06
Madagascar,MDG,1983,0.05
Madagascar,MDG,1984,0.05
Madagascar,MDG,1985,0.06
Madagascar,MDG,1986,0.06
Madagascar,MDG,1987,0.06
Madagascar,MDG,1988,0.06
Madagascar,MDG,1989,0.04
Madagascar,MDG,1990,0.04
Madagascar,MDG,1991,0.04
Madagascar,MDG,1961,0.05
Madagascar,MDG,1962,0.06
Madagascar,MDG,1963,0.06
Madagascar,MDG,1964,0.06
Madagascar,MDG,1965,0.07
Madagascar,MDG,1966,0.06
Madagascar,MDG,1967,0.07
Madagascar,MDG,1968,0.08
Madagascar,MDG,1969,0.08
Madagascar,MDG,1970,0.08
Madagascar,MDG,1971,0.08
Madagascar,MDG,1972,0.09
Madagascar,MDG,1973,0.07
Madagascar,MDG,1974,0.07
Madagascar,MDG,1975,0.09
Madagascar,MDG,1976,0.05
Madagascar,MDG,1977,0.06
Madagascar,MDG,1978,0.06
Madagascar,MDG,1979,0.11
Malawi,MWI,1992,0.07
Malawi,MWI,1993,0.06
Malawi,MWI,1994,0.06
Malawi,MWI,1995,0.06
Malawi,MWI,1996,0.06
Malawi,MWI,1997,0.06
Malawi,MWI,1998,0.06
Malawi,MWI,1999,0.06
Malawi,MWI,2000,0.04
Malawi,MWI,2001,0.04
Malawi,MWI,2002,0.05
Malawi,MWI,2003,0.05
Malawi,MWI,2004,0.05
Malawi,MWI,2005,0.06
Malawi,MWI,2006,0.05
Malawi,MWI,2007,0.06
Malawi,MWI,2008,0.07
Malawi,MWI,2009,0.07
Malawi,MWI,2010,0.08
Malawi,MWI,2011,0.07
Malawi,MWI,2012,0.07
Malawi,MWI,2013,0.08
Malawi,MWI,2014,0.08
Malawi,MWI,1980,0.07
Malawi,MWI,1981,0.07
Malawi,MWI,1982,0.06
Malawi,MWI,1983,0.05
Malawi,MWI,1984,0.05
Malawi,MWI,1985,0.05
Malawi,MWI,1986,0.04
Malawi,MWI,1987,0.04
Malawi,MWI,1988,0.04
Malawi,MWI,1989,0.05
Malawi,MWI,1990,0.06
Malawi,MWI,1991,0.07
Malawi,MWI,1961,0
Malawi,MWI,1962,0
Malawi,MWI,1963,0
Malawi,MWI,1964,0.05
Malawi,MWI,1965,0.06
Malawi,MWI,1966,0.06
Malawi,MWI,1967,0.05
Malawi,MWI,1968,0.05
Malawi,MWI,1969,0.05
Malawi,MWI,1970,0.06
Malawi,MWI,1971,0.07
Malawi,MWI,1972,0.07
Malawi,MWI,1973,0.07
Malawi,MWI,1974,0.07
Malawi,MWI,1975,0.08
Malawi,MWI,1976,0.08
Malawi,MWI,1977,0.08
Malawi,MWI,1978,0.08
Malawi,MWI,1979,0.07
Malaysia,MYS,1992,1.3
Malaysia,MYS,1993,1.46
Malaysia,MYS,1994,1.51
Malaysia,MYS,1995,1.7
Malaysia,MYS,1996,1.89
Malaysia,MYS,1997,1.99
Malaysia,MYS,1998,1.64
Malaysia,MYS,1999,2.09
Malaysia,MYS,2000,1.83
Malaysia,MYS,2001,1.67
Malaysia,MYS,2002,1.85
Malaysia,MYS,2003,1.81
Malaysia,MYS,2004,1.98
Malaysia,MYS,2005,2.27
Malaysia,MYS,2006,2.75
Malaysia,MYS,2007,2.43
Malaysia,MYS,2008,2.51
Malaysia,MYS,2009,2.11
Malaysia,MYS,2010,2.4
Malaysia,MYS,2011,2.42
Malaysia,MYS,2012,2.46
Malaysia,MYS,2013,2.73
Malaysia,MYS,2014,2.8
Malaysia,MYS,1980,0.58
Malaysia,MYS,1981,0.61
Malaysia,MYS,1982,0.59
Malaysia,MYS,1983,0.67
Malaysia,MYS,1984,0.66
Malaysia,MYS,1985,0.62
Malaysia,MYS,1986,0.57
Malaysia,MYS,1987,0.52
Malaysia,MYS,1988,0.65
Malaysia,MYS,1989,0.72
Malaysia,MYS,1990,0.95
Malaysia,MYS,1991,1.22
Malaysia,MYS,1961,0.08
Malaysia,MYS,1962,0.09
Malaysia,MYS,1963,0.14
Malaysia,MYS,1964,0.13
Malaysia,MYS,1965,0.15
Malaysia,MYS,1966,0.18
Malaysia,MYS,1967,0.18
Malaysia,MYS,1968,0.13
Malaysia,MYS,1969,0.06
Malaysia,MYS,1970,0.2
Malaysia,MYS,1971,0.23
Malaysia,MYS,1972,0.22
Malaysia,MYS,1973,0.18
Malaysia,MYS,1974,0.33
Malaysia,MYS,1975,0.34
Malaysia,MYS,1976,0.31
Malaysia,MYS,1977,0.34
Malaysia,MYS,1978,0.42
Malaysia,MYS,1979,0.55
Mali,MLI,1992,0.06
Mali,MLI,1993,0.06
Mali,MLI,1994,0.07
Mali,MLI,1995,0.07
Mali,MLI,1996,0.07
Mali,MLI,1997,0.07
Mali,MLI,1998,0.09
Mali,MLI,1999,0.09
Mali,MLI,2000,0.09
Mali,MLI,2001,0.1
Mali,MLI,2002,0.09
Mali,MLI,2003,0.1
Mali,MLI,2004,0.1
Mali,MLI,2005,0.11
Mali,MLI,2006,0.11
Mali,MLI,2007,0.12
Mali,MLI,2008,0.14
Mali,MLI,2009,0.15
Mali,MLI,2010,0.16
Mali,MLI,2011,0.16
Mali,MLI,2012,0.15
Mali,MLI,2013,0.15
Mali,MLI,2014,0.16
Mali,MLI,1980,0.06
Mali,MLI,1981,0.05
Mali,MLI,1982,0.05
Mali,MLI,1983,0.05
Mali,MLI,1984,0.05
Mali,MLI,1985,0.05
Mali,MLI,1986,0.05
Mali,MLI,1987,0.06
Mali,MLI,1988,0.05
Mali,MLI,1989,0.05
Mali,MLI,1990,0.05
Mali,MLI,1991,0.06
Mali,MLI,1961,0
Mali,MLI,1962,0
Mali,MLI,1963,0
Mali,MLI,1964,0
Mali,MLI,1965,0
Mali,MLI,1966,0
Mali,MLI,1967,0.04
Mali,MLI,1968,0.04
Mali,MLI,1969,0.03
Mali,MLI,1970,0.03
Mali,MLI,1971,0.04
Mali,MLI,1972,0.04
Mali,MLI,1973,0.05
Mali,MLI,1974,0.05
Mali,MLI,1975,0.06
Mali,MLI,1976,0.05
Mali,MLI,1977,0.06
Mali,MLI,1978,0.06
Mali,MLI,1979,0.06
Malta,MLT,1992,4.21
Malta,MLT,1993,4.88
Malta,MLT,1994,4.87
Malta,MLT,1995,5.05
Malta,MLT,1996,5.22
Malta,MLT,1997,4.71
Malta,MLT,1998,5.78
Malta,MLT,1999,4.85
Malta,MLT,2000,3.86
Malta,MLT,2001,4.42
Malta,MLT,2002,3.77
Malta,MLT,2003,3.36
Malta,MLT,2004,2.97
Malta,MLT,2005,3.7
Malta,MLT,2006,4.16
Malta,MLT,2007,3.76
Malta,MLT,2008,4.44
Malta,MLT,2009,3.37
Malta,MLT,2010,3.51
Malta,MLT,2011,3.29
Malta,MLT,2012,3.24
Malta,MLT,2013,2.88
Malta,MLT,2014,2.95
Malta,MLT,1980,2.31
Malta,MLT,1981,2.4
Malta,MLT,1982,2.58
Malta,MLT,1983,2.28
Malta,MLT,1984,2.65
Malta,MLT,1985,2.59
Malta,MLT,1986,3.31
Malta,MLT,1987,3.46
Malta,MLT,1988,3.72
Malta,MLT,1989,3.97
Malta,MLT,1990,3.83
Malta,MLT,1991,4.03
Malta,MLT,1961,0
Malta,MLT,1962,0
Malta,MLT,1963,0
Malta,MLT,1964,0
Malta,MLT,1965,0
Malta,MLT,1966,0
Malta,MLT,1967,0
Malta,MLT,1968,0
Malta,MLT,1969,0
Malta,MLT,1970,1.35
Malta,MLT,1971,1.4
Malta,MLT,1972,1.64
Malta,MLT,1973,1.63
Malta,MLT,1974,1.57
Malta,MLT,1975,1.59
Malta,MLT,1976,1.73
Malta,MLT,1977,1.92
Malta,MLT,1978,2.08
Malta,MLT,1979,2.16
Mauritania,MRT,1992,0
Mauritania,MRT,1993,0
Mauritania,MRT,1994,0
Mauritania,MRT,1995,0
Mauritania,MRT,1996,0
Mauritania,MRT,1997,0
Mauritania,MRT,1998,0
Mauritania,MRT,1999,0
Mauritania,MRT,2000,0
Mauritania,MRT,2001,0
Mauritania,MRT,2002,0
Mauritania,MRT,2003,0
Mauritania,MRT,2004,0
Mauritania,MRT,2005,0
Mauritania,MRT,2006,0
Mauritania,MRT,2007,0
Mauritania,MRT,2008,0
Mauritania,MRT,2009,0
Mauritania,MRT,2010,0
Mauritania,MRT,2011,0
Mauritania,MRT,2012,0
Mauritania,MRT,2013,0
Mauritania,MRT,2014,0.32
Mauritania,MRT,1980,0
Mauritania,MRT,1981,0
Mauritania,MRT,1982,0
Mauritania,MRT,1983,0
Mauritania,MRT,1984,0
Mauritania,MRT,1985,0
Mauritania,MRT,1986,0
Mauritania,MRT,1987,0
Mauritania,MRT,1988,0
Mauritania,MRT,1989,0
Mauritania,MRT,1990,0
Mauritania,MRT,1991,0
Mauritania,MRT,1961,0
Mauritania,MRT,1962,0
Mauritania,MRT,1963,0
Mauritania,MRT,1964,0
Mauritania,MRT,1965,0
Mauritania,MRT,1966,0
Mauritania,MRT,1967,0
Mauritania,MRT,1968,0
Mauritania,MRT,1969,0
Mauritania,MRT,1970,0
Mauritania,MRT,1971,0
Mauritania,MRT,1972,0
Mauritania,MRT,1973,0
